source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,logg_gspspec,logg_gspspec_lower,logg_gspspec_upper
65202418214188544,56.44372984935659,23.795157132391413,7.008717060407029,0.13386552035808563,19.197093542220788,0.14279283583164215,-45.352887258981134,0.10968185216188431,14.805442810058594,16.2061710357666,13.606966018676758,22530.437693216907,20.248720169067383,4497.261278068008,31.031099319458008,28600.368590144048,47.73950958251953,,,,,,,,,,,,
65202830531043968,56.52724342554522,23.838809459032934,7.1765118083800425,0.029876086860895157,19.691236808686746,0.02878211811184883,-45.97218248922506,0.02070053108036518,14.606907844543457,15.806310653686523,13.519027709960938,27051.012506566105,26.464021682739258,6499.692472159055,42.999549865722656,31013.232068176265,75.93336486816406,4088.597900390625,4066.955078125,4115.734375,140.1999053955078,138.60279846191406,143.84849548339844,0.6247000098228455,0.6165000200271606,0.6373999714851379,,,
65203758244032512,56.59257354759629,23.87793117845342,7.1116603531842495,0.07202958315610886,19.385201134094537,0.07009144872426987,-43.29755614690463,0.0541386716067791,16.309022903442383,18.169506072998047,15.010232925415039,5640.757909289054,4.165616989135742,737.2488636285083,16.372365951538086,7853.534221422106,16.153329849243164,3365.863525390625,3361.20849609375,3371.65576171875,134.4385986328125,133.69479370117188,135.62359619140625,0.4749000072479248,0.47200000286102295,0.47940000891685486,,,
65206674525036672,56.75155954236713,23.87989483651996,7.258803479406005,0.12227167934179306,19.58388880290639,0.13785316050052643,-45.499123808652925,0.09306599199771881,17.452062606811523,19.732011795043945,16.096153259277344,1968.4386311041667,2.4692435264587402,174.8283758035419,16.346792221069336,2888.6650990806543,13.131763458251953,3000.381103515625,3000.099609375,3001.181884765625,144.90020751953125,142.5592041015625,147.28720092773438,0.421999990940094,0.4147999882698059,0.42910000681877136,,,
65207709611941376,56.85182143112869,23.9144778917631,7.220987406121659,0.034383129328489304,20.049108040161617,0.041598886251449585,-44.13258985442616,0.02927153930068016,7.286500930786133,7.291563034057617,7.249263763427734,22926957.36059501,7986.01123046875,16549757.90815347,9265.5380859375,9987407.684080638,10345.458984375,10295.369140625,10269.3349609375,10319.6552734375,140.2624969482422,139.5738983154297,141.01669311523438,1.753999948501587,1.7451000213623047,1.76419997215271,4.519999980926514,4.46999979019165,4.659999847412109
65207709613871744,56.849928429173104,23.914271006001808,7.185575669070407,0.053416233509778976,19.60591854512209,0.060044825077056885,-46.32969547460584,0.04430240020155907,9.73931884765625,10.072751998901367,9.239893913269043,2394524.448114491,1094.25537109375,1277367.7236250404,2091.528564453125,1596616.9471326289,2005.258544921875,5840.376953125,5828.138671875,5853.6591796875,138.4990997314453,137.15240478515625,144.11639404296875,1.3787000179290771,1.3645999431610107,1.4329999685287476,5.03000020980835,5.010000228881836,5.050000190734863
65208396808627840,56.92276375783222,23.97172758846156,7.3675798561772385,0.017428960651159286,20.52465570040364,0.020008793100714684,-45.03220218366824,0.013694793917238712,13.007187843322754,13.720620155334473,12.173166275024414,118051.52140211295,199.82569885253906,44378.102547374074,293.4432678222656,107125.20553057645,399.0083312988281,4776.63134765625,4767.9990234375,4788.25439453125,133.5301971435547,133.2259063720703,133.82949829101562,0.63919997215271,0.6377000212669373,0.640500009059906,5.289999961853027,5.190000057220459,5.449999809265137
65210389673469312,56.73249284036852,23.93987222950905,7.0041880075101695,0.08309373259544373,19.462720083764125,0.09095200151205063,-42.19345694470355,0.07248405367136002,16.52305793762207,18.352386474609375,15.20262336730957,4631.517313435681,5.735991954803467,622.9634128904497,23.97161102294922,6578.22667763665,19.87693977355957,3352.92822265625,3320.365478515625,3356.9892578125,143.90589904785156,141.10769653320312,147.72430419921875,0.46389999985694885,0.4553999900817871,0.47350001335144043,,,
65211145587780992,56.64972601817595,23.966825124571223,7.232270978962829,0.021978041157126427,19.293091542047552,0.02197394333779812,-44.06839315224453,0.01610574685037136,13.736211776733398,14.642950057983398,12.789618492126465,60320.09363119805,116.26156616210938,18977.39966859313,150.30776977539062,60717.04612119135,264.1283264160156,4099.07763671875,4092.0,4126.24755859375,137.67559814453125,137.03689575195312,138.4217071533203,0.6407999992370605,0.6381000280380249,0.6431999802589417,,,
65211557904569856,56.681723015516134,23.994936841909595,7.2862829876032436,0.03479030728340149,20.502140434050677,0.036663755774497986,-45.335559973427976,0.027594735845923424,15.067968368530273,16.340150833129883,13.953849792480469,17691.2813649568,13.836481094360352,3975.176559975202,17.07746696472168,20778.687124016942,36.592620849609375,3636.34130859375,3634.243896484375,3638.530029296875,133.61630249023438,132.8240966796875,134.41920471191406,0.49900001287460327,0.4959999918937683,0.5019000172615051,,,
65212107660378880,56.767658409458,23.995012914402537,7.401981307676885,0.027329711243510246,21.32317472970832,0.03173103183507919,-45.436982058241185,0.023802638053894043,8.332107543945312,8.471214294433594,8.059982299804688,8751928.074628573,3209.948974609375,5583815.057247061,6067.37890625,4733312.768180145,3768.04052734375,7200.1181640625,7178.02490234375,7254.98046875,133.81480407714844,130.70370483398438,135.02830505371094,1.6265000104904175,1.5795999765396118,1.6442999839782715,,,
65212760495396736,56.855682971871175,24.04895316921223,7.381110433788618,0.041584741324186325,18.361796049409968,0.047259170562028885,-45.828109859833404,0.030816666781902313,15.39022445678711,16.735387802124023,14.238249778747559,13147.91162640741,12.408833503723145,2762.2412191819103,39.40888977050781,15990.355824592272,29.86528968811035,3548.0439453125,3545.4736328125,3551.02734375,132.12440490722656,131.32960510253906,132.9683074951172,0.4657000005245209,0.4629000127315521,0.46889999508857727,,,
65212932294091264,56.788355136999364,24.05197806630918,7.303127989157264,0.042878542095422745,19.443262497972405,0.0532626137137413,-43.83037106514393,0.04704049229621887,15.380992889404297,16.78421401977539,14.205991744995117,13260.181736666815,12.680039405822754,2640.775805557119,25.96786880493164,16472.57833069801,44.846500396728516,3441.29541015625,3418.067138671875,3464.962890625,136.4232940673828,135.39349365234375,137.3780975341797,0.5209000110626221,0.5157999992370605,0.5257999897003174,,,
65213172812266240,56.74722551551796,24.02839263224941,7.1077553498191515,0.06474640965461731,19.231314049232395,0.07565784454345703,-43.90906851628049,0.05789501219987869,16.13903045654297,17.943889617919922,14.856176376342773,6596.820487663156,7.618147373199463,907.5307514816263,13.142237663269043,9050.812051545063,28.872650146484375,3308.200439453125,3304.336181640625,3311.3583984375,142.15060424804688,141.1009063720703,143.0467987060547,0.5267999768257141,0.5235000252723694,0.5299999713897705,,,
65213172812266752,56.74283055817035,24.027995653471557,7.449628020763334,0.09741062670946121,19.211601348098558,0.11564378440380096,-43.36324766229127,0.08165106922388077,17.14482879638672,19.00333595275879,15.839385986328125,2612.2540562794384,3.065729856491089,342.0442636868813,13.14495849609375,3659.3497045118843,14.387667655944824,3208.063720703125,3204.423828125,3212.07470703125,138.4403076171875,137.0133056640625,139.8719940185547,0.34119999408721924,0.33809998631477356,0.34450000524520874,,,
65214409762926720,56.454022199513645,23.852686378846506,7.4607736871596835,0.016927756369113922,21.187427183234853,0.018791787326335907,-45.39186369950472,0.013739384710788727,13.566717147827148,14.43096923828125,12.650938034057617,70511.51449766771,42.90923309326172,23069.018401853464,55.43687438964844,68989.49658514305,111.9632339477539,4296.81591796875,4293.3544921875,4299.5390625,135.3240966796875,134.90420532226562,136.67010498046875,0.6201000213623047,0.618399977684021,0.6262999773025513,,,
65214856439472640,56.46044167389074,23.873754046000364,7.212553394372475,0.014310281723737717,19.875287535982068,0.01567002758383751,-44.652175526037105,0.011228336952626705,13.134053230285645,13.933039665222168,12.25563907623291,105032.9345707663,105.79582977294922,36492.29377163091,132.38958740234375,99289.30168447166,261.9717102050781,4590.61083984375,4581.5068359375,4601.66259765625,137.9149932861328,137.60580444335938,138.25579833984375,0.7042999863624573,0.7021999955177307,0.7064999938011169,,,
65216363971331072,56.41253094148423,23.950117908380683,7.626957463557727,0.0972430631518364,19.581562775963143,0.10634163022041321,-46.711820349595975,0.07927584648132324,17.420778274536133,19.25121307373047,16.081920623779297,2025.9816766773167,2.7757582664489746,272.22729147210197,15.365469932556152,2926.7778947840957,18.66176414489746,3165.732421875,3163.8525390625,3167.97705078125,137.0718994140625,135.76980590820312,138.5092010498047,0.3043000102043152,0.3018999993801117,0.30640000104904175,,,
65216643145862144,56.51799855172368,23.927842380057047,7.012785824941394,0.05261082574725151,18.57884758828444,0.051190707832574844,-43.37462125979527,0.03829386457800865,15.732449531555176,17.236677169799805,14.520492553710938,9593.274673910846,8.590316772460938,1740.7883174657165,33.92816162109375,12329.944416499433,34.430416107177734,3469.24169921875,3457.52197265625,3479.97900390625,141.95140075683594,140.7655029296875,143.27459716796875,0.5178999900817871,0.5131999850273132,0.5232999920845032,,,
65221487868870784,56.46524526083272,24.03867637774549,7.295877939593721,0.034636374562978745,19.8061014454413,0.036550045013427734,-45.00296374339572,0.025210093706846237,7.8336286544799805,7.920607089996338,7.65484619140625,13851451.845027002,5208.2607421875,9272012.309812384,5880.00634765625,6874161.005387061,4437.6572265625,9835.4453125,9806.1005859375,9868.7294921875,139.37669372558594,138.66859436035156,140.02679443359375,1.642199993133545,1.6331000328063965,1.6505999565124512,,,
65222518661019520,56.43373928124347,24.073923595288683,7.32594365757548,0.019191309809684753,19.954843057789002,0.022238604724407196,-43.35273923240335,0.015212085098028183,13.691072463989258,14.590597152709961,12.760758399963379,62880.76442358125,93.87980651855469,19914.89107950334,88.70755767822266,62352.66266014613,158.10113525390625,4188.4619140625,4180.7431640625,4196.5634765625,135.02130126953125,133.33839416503906,135.65159606933594,0.6154000163078308,0.6075999736785889,0.6190000176429749,,,
65223515093523328,56.59787068226333,24.030747315256395,7.373004713955718,0.08887296915054321,19.227117530342714,0.0923054963350296,-44.209033757952795,0.07801970839500427,16.894071578979492,18.676841735839844,15.604281425476074,3290.9241821328224,4.208207607269287,462.04051330275377,19.601055145263672,4544.078194201244,16.189647674560547,3242.05517578125,3239.22998046875,3245.409912109375,136.4951934814453,135.19329833984375,137.85470581054688,0.349700003862381,0.3467999994754791,0.35280001163482666,,,
65223583812996864,56.64813693412132,24.0263321331447,7.500367160250558,0.1809440553188324,19.068631689164963,0.19198958575725555,-45.64032963097333,0.1489565074443817,17.106117248535156,18.959896087646484,15.698541641235352,2707.0737029193588,6.361268997192383,356.0066780800793,13.830650329589844,4166.215442319877,16.852134704589844,,,,,,,,,,,,
